codigo,Anho,Clasificacion,Empresa,Ingresos
99,1965,119,BP America,529.4
101,1965,120,United Merchants & Mfrs.,522.6
136,1965,121,Kaisertech,515.9
267,1965,122,Mead,509.5
160,1965,123,Quantum Chemical,499.4
79,1965,124,Pullman,499.0
121,1965,125,Marathon Oil,496.4
150,1965,126,Continental Baking,493.4
142,1965,127,H.J. Heinz,488.2
540,1965,128,Ogden,482.7
408,1965,129,Georgia-Pacific,481.0
215,1965,130,Pfizer,480.1
95,1965,131,Carnation,477.3
504,1965,132,Sunray DX Oil,464.0
117,1965,133,Manville,458.9
93,1965,134,Hygrade Food Products,454.3
178,1965,135,Raytheon,454.1
90,1965,136,Pillsbury,446.4
52,1965,137,AMAX,438.2
566,1965,138,Lever Brothers,436.4
83,1965,139,Avco,431.1
118,1965,140,Babcock & Wilcox,431.0
233,1965,141,McGraw-Edison,422.2
218,1965,142,Altria Group,421.5
156,1965,143,Motorola,419.1
122,1965,144,Foremost Dairies,416.6
96,1965,145,Amstar,412.9
176,1965,146,Pet,412.5
92,1965,147,Hormel Foods,411.8
135,1965,148,Del Monte Foods,409.8
394,1965,149,Norton Simon,401.8
242,1965,150,AMF,395.2
201,1965,151,Central Soya,394.8
134,1965,152,Ashland,394.4
171,1965,153,Container Corp. of America,390.6
187,1965,154,Unisys,390.2
151,1965,155,Kaiser Industries,389.5
108,1965,156,Phelps Dodge,389.4
240,1965,157,Champion Papers,386.0
133,1965,158,Scott Paper,385.4
159,1965,159,Johnson & Johnson,384.5
113,1965,160,Quaker Oats,384.2
246,1965,161,Champion International,383.0
568,1965,162,IPL,377.6
148,1965,163,Anheuser-Busch,376.2
125,1965,164,Otis Elevator,373.3
200,1965,165,Dana,364.8
224,1965,166,Zenith Electronics,362.3
127,1965,167,Rockwell-Standard,361.6
603,1965,168,OfficeMax,361.6
144,1965,169,Armstrong Holdings,360.8
236,1965,170,Ingersoll-Rand,358.8
102,1965,171,Crane,357.8
186,1965,172,Kellogg,349.1
314,1965,173,Clark Equipment,347.7
123,1965,174,Furniture Brands Intl.,345.7
251,1965,175,BOC,338.9
698,1965,176,Hess Oil & Chemical,337.6
494,1965,177,Warner-Lambert,335.3
168,1965,178,Koppers,334.8
630,1965,179,Agway,334.5
228,1965,180,Timken,334.4
64,1965,181,Cudahy,329.6
128,1965,182,J.E. Seagram,327.8
209,1965,183,Corning,327.6
587,1965,184,Texas Instruments,327.6
202,1965,185,Carrier,324.9
432,1965,186,LTV,322.9
541,1965,187,GATX,322.4
687,1965,188,Intl. Multifoods,320.4
234,1965,189,Rohm & Haas,319.7
226,1965,190,Studebaker-Worthington,318.4
146,1965,191,USG,315.6
567,1965,192,Sherwin-Williams,313.5
211,1965,193,Fruehauf,312.7
513,1965,194,Cerro,308.4
204,1965,195,Combustion Engineering,305.2
570,1965,196,Brunswick,302.2
190,1965,197,Westvaco,301.9
183,1965,198,Northrop Grumman,301.8
140,1965,199,Richfield Oil,301.5
258,1965,200,Mack Trucks,300.2
120,1965,201,A.O. Smith,299.9
227,1965,202,Owens Corning,299.8
455,1965,203,Avon Products,299.4
194,1965,204,Gillette,299.0
290,1965,205,Diamond International,298.1
94,1965,206,Republic Aviation,297.4
208,1965,207,Consolidation Coal,297.3
139,1965,208,Oscar Mayer,296.0
105,1965,209,Liggett Group,293.2
184,1965,210,Allegheny International,292.6
155,1965,211,Archer Daniels Midland,291.7
188,1965,212,Walter Industries,291.0
149,1965,213,McNeill & Libby,289.7
212,1965,214,Merck,286.7
179,1965,215,Dart Industries,284.0
195,1965,216,Crucible Steel,283.4
238,1965,217,Kaiser Steel,281.8
316,1965,218,Collins Radio,281.0
337,1965,219,Stauffer Chemical,279.0
300,1965,220,Flintkote,278.3
124,1965,221,ACF Industries,277.7
673,1965,222,Ethyl,277.5
172,1965,223,M. Lowenstein,277.1
235,1965,224,Lorillard,276.7
175,1965,225,Cannon Mills,270.5
191,1965,226,Sterling Drug,268.5
676,1965,227,Xerox,268.0
110,1965,228,Rath Packing,267.1
419,1965,229,Bristol-Myers Squibb,265.0
253,1965,230,Eli Lilly,264.1
165,1965,231,Revere Copper & Brass,264.0
385,1965,232,H.K. Porter,263.0
141,1965,233,Studebaker,261.8
375,1965,234,Interlake,259.6
237,1965,235,Dresser Industries,259.5
207,1965,236,Newport News Shipbuilding,258.2
167,1965,237,Wheeling Pittsburgh,257.9
281,1965,238,Union Camp,257.9
154,1965,239,Glidden,257.7
241,1965,240,National Gypsum,257.1
153,1965,241,Skelly Oil,256.9
296,1965,242,GK Technologies,255.5
230,1965,243,American Bakeries,253.0
203,1965,244,Grinnell,252.7
364,1965,245,PepsiCo,252.5
671,1965,246,Eltra,252.2
229,1965,247,Norton,250.6
572,1965,248,Kerr-McGee,250.1
699,1965,249,Hoover,248.8
700,1965,250,Essex International,248.6
223,1965,251,Brown Shoe,247.4
569,1965,252,Springs Industries,245.2
400,1965,253,AM International,244.7
672,1965,254,Land O'Lakes,243.8
256,1965,255,Westinghouse Air Brake,243.3
273,1965,256,Abex,241.5
505,1965,257,McLouth Steel,240.2
152,1965,258,Aeroquip-Vickers,239.5
650,1965,259,Jos. Schlitz Brewing,238.7
220,1965,260,Cone Mills,237.4
356,1965,261,Paccar,236.8
571,1965,262,Farmland Industries,236.3
231,1965,263,Campbell Taggart,231.2
248,1965,264,Tecumseh Products,230.3
274,1965,265,Budd,229.5
346,1965,266,Cluett Peabody,229.3
413,1965,267,Magnavox,227.2
302,1965,268,Imcera Group,225.7
623,1965,269,North American Philips,223.9
551,1965,270,Philadelphia & Reading,223.1
434,1965,271,Cummins,221.7
143,1965,272,Admiral,221.6
249,1965,273,Kelsey-Hayes,220.6
250,1965,274,General Precision Equipment,219.5
589,1965,275,Emerson Electric,219.3
402,1965,276,US Pharmaceuticals,218.2
268,1965,277,Crown Holdings,218.2
309,1965,278,Case,217.9
620,1965,279,Kayser-Roth,214.5
320,1965,280,Abbott Laboratories,212.6
542,1965,281,R.R. Donnelley & Sons,211.1
458,1965,282,Midland-Ross,211.1
508,1965,283,Hooker Chemical,211.0
594,1965,284,Pharmacia,209.7
119,1965,285,CF&I Steel,209.6
596,1965,286,Thiokol,209.1
466,1965,287,USM,208.7
197,1965,288,Hershey Foods,207.1
255,1965,289,Stokely-Van Camp,205.1
272,1965,290,Parke & Davis,204.6
259,1965,291,Sunshine Biscuits,200.8
618,1965,292,Engelhard Industries,199.7
548,1965,293,Revlon,197.2
269,1965,294,Link-Belt,197.1
270,1965,295,Scovill,195.6
317,1965,296,Sunbeam/Oster,194.5
446,1965,297,Times Mirror,193.8
380,1965,298,McGraw-Hill,193.4
661,1965,299,Emhart,192.9
282,1965,300,GAF,192.2
509,1965,301,Federal-Mogul,191.6
318,1965,302,Inmont,190.9
544,1965,303,Peabody Coal,188.7
602,1965,304,Lear Siegler,187.0
307,1965,305,Squibb,186.6
340,1965,306,Dan River,185.7
284,1965,307,WestPoint Stevens,185.1
374,1965,308,Carborundum,184.6
652,1965,309,Frito-Lay,184.0
352,1965,310,ESB,183.1
576,1965,311,Potlatch,182.9
653,1965,312,Castle & Cooke,182.2
607,1965,313,Evans Products,181.8
689,1965,314,Iowa Beef Processors,181.7
225,1965,315,Foster Wheeler,181.6
401,1965,316,Richardson-Vicks,180.3
283,1965,317,Fairmont Foods,180.2
174,1965,318,Continental Motors,179.0
303,1965,319,Maxus Energy,178.5
217,1965,320,Staley Continental,178.0
503,1965,321,Merritt-Chapman & Scott,177.4
348,1965,322,Gerber Products,176.8
319,1965,323,Amsted Industries,176.1
310,1965,324,Ex-Cell-O,175.8
592,1965,325,Akzona,174.4
247,1965,326,Pittsburgh Steel,174.3
289,1965,327,Blaw-Knox,172.8
304,1965,328,Chemetron,172.2
633,1965,329,Bell & Howell,171.6
263,1965,330,Bemis,171.6
271,1965,331,Cincinnati Milacron,171.3
354,1965,332,Rockwell Manufacturing,171.1
245,1965,333,Eastern Gas & Fuel Associates,170.3
368,1965,334,Outboard Marine,170.0
182,1965,335,Schenley Industries,168.8
562,1965,336,Hupp,168.6
510,1965,337,Coltec Industries,164.4
286,1965,338,Anchor Hocking,164.3
254,1965,339,General Host,164.2
331,1965,340,Amerada Hess,163.5
298,1965,341,Ward Foods,163.2
701,1965,342,Time Warner,161.6
382,1965,343,Granite City Steel,161.3
642,1965,344,Purex Industries,160.8
216,1965,345,Pabst Brewing,160.7
294,1965,346,Sharon Steel,160.7
641,1965,347,Indian Head,158.4
585,1965,348,McCall,158.3
58,1965,349,Curtiss-Wright,157.3
301,1965,350,Interstate Brands,157.3
222,1965,351,Simmons,156.7
651,1965,352,Stanley Warner,156.3
690,1965,353,FINA,155.2
451,1965,354,Square D,155.0
598,1965,355,Cyclops Industries,154.7
325,1965,356,ITT Rayonier,154.7
615,1965,357,Standard Packaging,154.4
654,1965,358,Murphy Oil,154.0
463,1965,359,Cutler-Hammer,152.3
344,1965,360,Thomas J. Lipton,151.2
312,1965,361,U.S. Pipe & Foundry,150.4
636,1965,362,Kern County Land,150.0
306,1965,363,Kendall,149.4
278,1965,364,Allied Mills,147.8
514,1965,365,National Can,147.2
702,1965,366,CBI Industries,145.0
631,1965,367,Packaging Corp. of America,144.8
438,1965,368,Pennwalt Corp,144.4
445,1965,369,Mohasco,144.4
329,1965,370,Beaunit,144.2
395,1965,371,Hartmarx,143.6
365,1965,372,Stanley Works,142.4
691,1965,373,Pacolet Industries,140.3
686,1965,374,Ampex,140.0
387,1965,375,Falstaff Brewing,139.5
181,1965,376,Curtis Publishing,139.4
656,1965,377,Fairchild Camera & Instrument,138.7
574,1965,378,Vulcan Materials,138.3
609,1965,379,Polaroid,138.2
489,1965,380,Consolidated Cigar,137.9
199,1965,381,Baldwin-Lima-Hamilton,137.0
495,1965,382,Trane,136.9
575,1965,383,New York Times,136.7
637,1965,384,Witco,135.7
600,1965,385,Hanna Mining,135.6
683,1965,386,Fieldcrest Cannon,134.6
453,1965,387,Armstrong Rubber,134.3
373,1965,388,American Chain & Cable,133.9
688,1965,389,Universal American,133.2
349,1965,390,Great Western Sugar,132.9
674,1965,391,Cowles Communications,132.5
621,1965,392,Di Giorgio,132.4
308,1965,393,Stewart-Warner,132.2
632,1965,394,KVP Sutherland Paper,132.1
341,1965,395,Keystone Consolidated Industries,132.0
355,1965,396,Ruberoid,131.4
360,1965,397,Certainteed,131.1
561,1965,398,Western Publishing Group,130.7
335,1965,399,Eagle-Picher Industries,130.7
622,1965,400,Inland Container,130.3
388,1965,401,I-T-E Imperial,129.6
663,1965,402,American Biltrite Rubber,129.3
693,1965,403,Jonathan Logan,128.5
287,1965,404,Rohr,128.5
616,1965,405,Riegel Paper,128.4
414,1965,406,Joy Technologies,128.0
643,1965,407,Hammermill Paper,127.8
649,1965,408,Maremont,127.3
232,1965,409,Endicott Johnson,127.1
261,1965,410,Keebler,126.7
333,1965,411,Lone Star Industries,126.4
655,1965,412,Chesebrough-Pond's,126.0
285,1965,413,Colorado Milling & Elevator,125.6
435,1965,414,Ideal Basic Industries,125.4
660,1965,415,Hewlett-Packard,124.9
597,1965,416,Safety-Kleen,124.7
342,1965,417,Maytag,124.4
595,1965,418,Champion Spark Plug,124.3
658,1965,419,Kellwood,123.9
552,1965,420,Harsco,123.7
657,1965,421,Woodward Iron,123.6
556,1965,422,Cessna Aircraft,122.9
313,1965,423,Fibreboard,122.4
545,1965,424,Southern States Cooperative,121.7
703,1965,425,Control Data,121.4
336,1965,426,Wm. Wrigley Jr.,120.7
412,1965,427,Houdaille Industries,120.3
386,1965,428,Bliss (E.W.),120.2
362,1965,429,Lukens Steel,120.1
681,1965,430,Collins & Aikman,119.7
422,1965,431,Calumet & Hecia,119.7
675,1965,432,International Pipe & Ceramics,119.5
219,1965,433,National Sugar Refining,119.3
193,1965,434,Rheem Manufacturing,119.2
390,1965,435,American Optical,119.2
399,1965,436,Handy & Harman,118.4
614,1965,437,Miles Laboratories,118.4
550,1965,438,Wyandotte Chemicals,118.4
500,1965,439,Copperweld Steel,118.3
590,1965,440,Reichhold Chemicals,117.2
431,1965,441,Ekco Products,117.1
389,1965,442,Canada Dry,117.0
647,1965,443,Grolier,116.4
619,1965,444,Trans Union,115.7
677,1965,445,Cabot,115.5
704,1965,446,Koehring,115.1
611,1965,447,Standard Pressed Steel,114.5
441,1965,448,Harbison-Walker Refractories,114.3
334,1965,449,Royal McBee,113.7
679,1965,450,MacMillan,112.8
474,1965,451,Arvin Industries,112.7
519,1965,452,Chicago Pneumatic Tool,112.6
433,1965,453,Clevite,112.1
511,1965,454,Island Creek Coal,112.0
705,1965,455,Warwick Electronics,112.0
678,1965,456,Air Products & Chem.,111.2
573,1965,457,Botany Industries,111.1
359,1965,458,Olivetti Underwood,110.1
299,1965,459,St. Joseph Lead,109.5
425,1965,460,U.S. Industries,108.5
706,1965,461,Roper,108.2
695,1965,462,U.S. Shoe,108.1
338,1965,463,Wagner Electric,108.0
624,1965,464,Howmet,108.0
639,1965,465,Miehle-Goss-Dexter,107.7
351,1965,466,Beech Aircraft,107.2
560,1965,467,Gardner-Denver,107.2
644,1965,468,Commonwealth Oil Refining,106.9
358,1965,469,Superior Oil,106.8
173,1965,470,Bell Intercontinental,105.9
629,1965,471,Universal Match,105.5
694,1965,472,Rexnord,105.3
522,1965,473,Premcor,104.6
697,1965,474,Cooper Industries,104.5
692,1965,475,Farmers Union Central Exchange,104.4
669,1965,476,Hobart,104.2
397,1965,477,Bucyrus-Erie,104.0
696,1965,478,Insilco,103.5
666,1965,479,Flavorland Industries,103.2
330,1965,480,Pepperell Manufacturing,103.2
707,1965,481,Electrolux,103.1
417,1965,482,Joy Global,102.9
578,1965,483,Schering-Plough,102.6
393,1965,484,Raybestos-Manhattan,101.9
708,1965,485,Alberto-Culver,101.6
625,1965,486,Seaboard,101.5
646,1965,487,Harris,101.3
601,1965,488,Federal Paper Board,101.1
709,1965,489,Black & Decker,101.0
648,1965,490,Robertson-Ceco,100.9
469,1965,491,Reeves Brothers,100.1
710,1965,492,Nebraska Consolidated Mills,99.7
424,1965,493,Bibb Manufacturing,99.6
377,1965,494,Todd Shipyards,99.5
517,1965,495,Ceco Industries,98.7
367,1965,496,Glen Alden,98.6
670,1965,497,Pitney Bowes,98.5
442,1965,498,Lily-Tulip Cup,98.2
484,1965,499,Detroit Steel,97.4
711,1965,500,Draper,97.1
1,1966,1,General Motors,20734.0
501,1966,2,Ford Motor,11536.8
2,1966,3,Exxon Mobil,11471.5
4,1966,4,General Electric,6213.6
6,1966,5,Chrysler,5299.9
9,1966,6,Mobil,4907.5
3,1966,7,U.S. Steel,4399.6
14,1966,8,Texaco,3779.4
61,1966,9,Intl. Business Machines,3572.8
8,1966,10,Gulf Oil,3384.7
15,1966,11,AT&T Technologies,3362.1
10,1966,12,DuPont,3020.8
5,1966,13,Esmark,2751.0
12,1966,14,Bethlehem Steel,2579.4
16,1966,15,Shell Oil,2562.2
11,1966,16,Amoco,2472.0
18,1966,17,ChevronTexaco,2442.5
13,1966,18,CBS,2389.9
22,1966,19,Navistar International,2336.7
19,1966,20,Goodyear Tire & Rubber,2226.3
24,1966,21,Union Carbide,2063.9
7,1966,22,Armour,2061.7
27,1966,23,Procter & Gamble,2058.6
23,1966,24,RCA,2042.0
617,1966,25,General Telephone & Electronics,2035.6
20,1966,26,Boeing,2023.0
17,1966,27,Kraft,2017.3
42,1966,28,Rockwell Automation,2010.5
34,1966,29,Lockheed Martin,1814.1
502,1966,30,ITT Industries,1782.9
25,1966,31,Firestone Tire & Rubber,1609.8
31,1966,32,General Foods,1478.1
41,1966,33,General Dynamics,1472.8
87,1966,34,Monsanto,1468.1
43,1966,35,Eastman Kodak,1463.5
30,1966,36,ConocoPhillips,1450.7
53,1966,37,Conoco,1449.7
39,1966,38,United Technologies,1429.7
75,1966,39,Caterpillar,1405.3
33,1966,40,Borden Chemical,1385.5
28,1966,41,Republic Steel,1374.5
86,1966,42,Burlington Industries Equity,1313.3
36,1966,43,International Paper,1303.7
21,1966,44,Sinclair Oil,1275.5
40,1966,45,American Can,1265.1
66,1966,46,Sperry,1247.6
84,1966,47,Unocal,1234.0
45,1966,48,Continental Group,1225.6
32,1966,49,Uniroyal,1225.5
29,1966,50,Citgo Petroleum,1200.8
50,1966,51,ARMCO,1188.5
69,1966,52,Dow Chemical,1176.2
35,1966,53,Alcoa,1165.6
51,1966,54,Honeywell Intl.,1121.3
57,1966,55,National Intergroup,1107.2
712,1966,56,Tenneco Automotive,1037.9
252,1966,57,McDonnell Douglas,1007.8
67,1966,58,Nabisco Group Holdings,1004.0
74,1966,59,Sealed Air,1003.1
131,1966,60,3M,1000.3
62,1966,61,Anaconda,993.9
55,1966,62,Jones & Laughlin Steel,992.7
76,1966,63,American Motors,990.6
44,1966,64,Goodrich,980.1
91,1966,65,Singer,979.8
164,1966,66,Bestfoods,978.5
49,1966,67,Ryerson Tull,967.6
77,1966,68,Ralston Purina,954.8
147,1966,69,GenCorp,949.7
138,1966,70,FMC,929.0
38,1966,71,Sunoco,925.2
599,1966,72,Litton Industries,915.6
68,1966,73,PPG Industries,897.5
104,1966,74,Deere,886.6
59,1966,75,Olin,874.2
126,1966,76,Coca-Cola,864.0
78,1966,77,American Cyanamid,863.0
210,1966,78,Celanese,862.3
115,1966,79,Colgate-Palmolive,862.1
129,1966,80,Grumman,852.0
292,1966,81,Textron,851.0
89,1966,82,Owens-Illinois,825.8
37,1966,83,Wilson,815.2
81,1966,84,BorgWarner,815.1
70,1966,85,Youngstown Sheet & Tube,768.9
26,1966,86,Douglas Aircraft,766.8
107,1966,87,J.P. Stevens,760.0
72,1966,88,NL Industries,758.3
46,1966,89,Bendix,754.4
157,1966,90,Wyeth,751.0
97,1966,91,Reynolds Metals,739.8
116,1966,92,NCR,736.8
114,1966,93,Weyerhaeuser,721.4
54,1966,94,Allis-Chalmers,714.4
88,1966,95,Campbell Soup,712.8
103,1966,96,Crown Zellerbach,712.7
48,1966,97,Fortune Brands,707.2
63,1966,98,Tidewater Oil,706.3
205,1966,99,Genesco,705.2
189,1966,100,Eaton,701.7
132,1966,101,Honeywell,700.4
98,1966,102,Morrell (John),690.6
47,1966,103,Atlantic Richfield,687.7
109,1966,104,Beatrice,681.4
583,1966,105,Signal Companies,670.5
71,1966,106,Kennecott,666.2
112,1966,107,TRW,664.5
79,1966,108,Pullman,654.4
213,1966,109,White Motor,638.2
73,1966,110,Standard Brands,637.6
161,1966,111,St. Regis,635.2
185,1966,112,Whirlpool,630.7
82,1966,113,Nabisco Brands,627.3
60,1966,114,Asarco,614.5
111,1966,115,Martin Marietta,603.1
99,1966,116,BP America,581.6
177,1966,117,Kimberly-Clark,577.4
136,1966,118,Kaisertech,576.5
408,1966,119,Georgia-Pacific,575.0
101,1966,120,United Merchants & Mfrs.,559.7
56,1966,121,General Mills,559.0
100,1966,122,American Standard,552.6
121,1966,123,Marathon Oil,549.4
267,1966,124,Mead,547.9
215,1966,125,Pfizer,542.6
151,1966,126,Kaiser Industries,540.4
95,1966,127,Carnation,539.9
169,1966,128,Hercules,532.4
150,1966,129,Continental Baking,524.9
142,1966,130,H.J. Heinz,519.6
156,1966,131,Motorola,517.0
364,1966,132,PepsiCo,509.9
127,1966,133,Rockwell-Standard,506.8
540,1966,134,Ogden,503.6
160,1966,135,Quantum Chemical,498.5
178,1966,136,Raytheon,487.8
504,1966,137,Sunray DX Oil,482.6
118,1966,138,Babcock & Wilcox,481.6
117,1966,139,Manville,480.2
93,1966,140,Hygrade Food Products,477.4
52,1966,141,AMAX,475.0
224,1966,142,Zenith Electronics,470.5
201,1966,143,Central Soya,467.4
113,1966,144,Quaker Oats,461.3
133,1966,145,Scott Paper,461.0
108,1966,146,Phelps Dodge,460.0
218,1966,147,Altria Group,459.6
187,1966,148,Unisys,456.7
566,1966,149,Lever Brothers,456.3
233,1966,150,McGraw-Edison,455.3
176,1966,151,Pet,453.3
246,1966,152,Champion International,448.7
134,1966,153,Ashland,447.7
394,1966,154,Norton Simon,445.6
125,1966,155,Otis Elevator,444.6
90,1966,156,Pillsbury,443.4
83,1966,157,Avco,443.2
92,1966,158,Hormel Foods,441.6
236,1966,159,Ingersoll-Rand,437.6
587,1966,160,Texas Instruments,436.4
159,1966,161,Johnson & Johnson,431.0
96,1966,162,Amstar,430.7
135,1966,163,Del Monte Foods,430.1
240,1966,164,Champion Papers,428.2
148,1966,165,Anheuser-Busch,421.9
603,1966,166,OfficeMax,420.1
274,1966,167,Budd,407.7
171,1966,168,Container Corp. of America,405.7
204,1966,169,Combustion Engineering,402.2
200,1966,170,Dana,394.1
676,1966,171,Xerox,392.6
314,1966,172,Clark Equipment,392.3
123,1966,173,Furniture Brands Intl.,391.9
419,1966,174,Bristol-Myers Squibb,391.4
211,1966,175,Fruehauf,389.5
242,1966,176,AMF,384.9
494,1966,177,Warner-Lambert,383.8
568,1966,178,IPL,377.3
251,1966,179,BOC,376.8
228,1966,180,Timken,375.7
144,1966,181,Armstrong Holdings,374.7
168,1966,182,Koppers,371.0
102,1966,183,Crane,370.1
258,1966,184,Mack Trucks,368.4
186,1966,185,Kellogg,366.0
630,1966,186,Agway,364.2
179,1966,187,Dart Industries,360.2
120,1966,188,A.O. Smith,358.4
122,1966,189,Foremost Dairies,356.0
237,1966,190,Dresser Industries,353.6
128,1966,191,J.E. Seagram,353.0
455,1966,192,Avon Products,352.0
202,1966,193,Carrier,350.8
698,1966,194,Hess Oil & Chemical,349.9
234,1966,195,Rohm & Haas,347.6
188,1966,196,Walter Industries,346.8
567,1966,197,Sherwin-Williams,344.8
290,1966,198,Diamond International,343.9
226,1966,199,Studebaker-Worthington,343.6
541,1966,200,GATX,342.2
209,1966,201,Corning,340.5
183,1966,202,Northrop Grumman,339.3
194,1966,203,Gillette,339.1
432,1966,204,LTV,336.2
184,1966,205,Allegheny International,336.0
227,1966,206,Owens Corning,335.3
413,1966,207,Magnavox,333.3
212,1966,208,Merck,332.0
513,1966,209,Cerro,330.8
337,1966,210,Stauffer Chemical,326.8
190,1966,211,Westvaco,324.6
155,1966,212,Archer Daniels Midland,323.2
572,1966,213,Kerr-McGee,320.9
687,1966,214,Intl. Multifoods,320.0
284,1966,215,WestPoint Stevens,316.8
253,1966,216,Eli Lilly,316.6
208,1966,217,Consolidation Coal,316.1
570,1966,218,Brunswick,314.9
140,1966,219,Richfield Oil,314.4
195,1966,220,Crucible Steel,313.5
64,1966,221,Cudahy,306.3
673,1966,222,Ethyl,305.0
238,1966,223,Kaiser Steel,305.0
139,1966,224,Oscar Mayer,304.5
146,1966,225,USG,304.2
124,1966,226,ACF Industries,304.1
154,1966,227,Glidden,304.0
191,1966,228,Sterling Drug,303.3
296,1966,229,GK Technologies,302.5
149,1966,230,McNeill & Libby,300.7
143,1966,231,Admiral,299.1
700,1966,232,Essex International,297.9
203,1966,233,Grinnell,296.5
458,1966,234,Midland-Ross,296.1
672,1966,235,Land O'Lakes,294.2
356,1966,236,Paccar,292.4
105,1966,237,Liggett Group,288.8
235,1966,238,Lorillard,288.7
172,1966,239,M. Lowenstein,288.7
165,1966,240,Revere Copper & Brass,288.7
551,1966,241,Philadelphia & Reading,287.5
300,1966,242,Flintkote,286.9
281,1966,243,Union Camp,283.6
316,1966,244,Collins Radio,282.0
434,1966,245,Cummins,280.8
385,1966,246,H.K. Porter,279.0
175,1966,247,Cannon Mills,278.7
152,1966,248,Aeroquip-Vickers,278.0
110,1966,249,Rath Packing,277.3
207,1966,250,Newport News Shipbuilding,275.8
153,1966,251,Skelly Oil,275.8
256,1966,252,Westinghouse Air Brake,274.3
309,1966,253,Case,273.6
229,1966,254,Norton,272.7
167,1966,255,Wheeling Pittsburgh,270.0
400,1966,256,AM International,269.1
270,1966,257,Scovill,268.2
223,1966,258,Brown Shoe,265.4
571,1966,259,Farmland Industries,263.7
318,1966,260,Inmont,263.3
302,1966,261,Imcera Group,263.0
375,1966,262,Interlake,262.4
273,1966,263,Abex,260.2
241,1966,264,National Gypsum,259.0
